117. (RB41),,,#VALUE!,#VALUE!,581
"Jerome Ford, CLE",,,117,Jerome Ford,582
$2 ,,,#VALUE!,#VALUE!,583
10,,,#VALUE!,#VALUE!,584
197. (QB21),,,#VALUE!,#VALUE!,585
"Matthew Stafford, LAR",,,197,Matthew Stafford,586
$0 ,,,#VALUE!,#VALUE!,587
6,,,#VALUE!,#VALUE!,588
277. (RB84),,,#VALUE!,#VALUE!,589
"Ameer Abdullah, LV",,,277,Ameer Abdullah,590
$0 ,,,#VALUE!,#VALUE!,591
10,,,#VALUE!,#VALUE!,592
38. (QB2),,,#VALUE!,#VALUE!,593
"Jalen Hurts, PHI",,,38,Jalen Hurts,594
$21 ,,,#VALUE!,#VALUE!,595
5,,,#VALUE!,#VALUE!,596
118. (QB13),,,#VALUE!,#VALUE!,597
"Aaron Rodgers, NYJ",,,118,Aaron Rodgers,598
$2 ,,,#VALUE!,#VALUE!,599
12,,,#VALUE!,#VALUE!,600
198. (QB22),,,#VALUE!,#VALUE!,601
"Bryce Young, CAR",,,198,Bryce Young,602
$0 ,,,#VALUE!,#VALUE!,603
11,,,#VALUE!,#VALUE!,604
278. (RB85),,,#VALUE!,#VALUE!,605
"Kimani Vidal, LAC",,,278,Kimani Vidal,606
$0 ,,,#VALUE!,#VALUE!,607
5,,,#VALUE!,#VALUE!,608
39. (RB15),,,#VALUE!,#VALUE!,609
"Josh Jacobs, GB",,,39,Josh Jacobs,610
$21 ,,,#VALUE!,#VALUE!,611
10,,,#VALUE!,#VALUE!,612
119. (QB14),,,#VALUE!,#VALUE!,613
"Justin Herbert, LAC",,,119,Justin Herbert,614
$2 ,,,#VALUE!,#VALUE!,615
5,,,#VALUE!,#VALUE!,616
199. (QB23),,,#VALUE!,#VALUE!,617
"Daniel Jones, NYG",,,199,Daniel Jones,618
$0 ,,,#VALUE!,#VALUE!,619
11,,,#VALUE!,#VALUE!,620
279. (RB86),,,#VALUE!,#VALUE!,621
"Audric Estime, DEN",,,279,Audric Estime,622
$0 ,,,#VALUE!,#VALUE!,623
14,,,#VALUE!,#VALUE!,624
40. (RB16),,,#VALUE!,#VALUE!,625
"Alvin Kamara, NO",,,40,Alvin Kamara,626
$20 ,,,#VALUE!,#VALUE!,627
12,,,#VALUE!,#VALUE!,628
120. (QB15),,,#VALUE!,#VALUE!,629
"Kirk Cousins, ATL",,,120,Kirk Cousins,630
$2 ,,,#VALUE!,#VALUE!,631
12,,,#VALUE!,#VALUE!,632
200. (QB24),,,#VALUE!,#VALUE!,633
"Baker Mayfield, TB",,,200,Baker Mayfield,634
$0 ,,,#VALUE!,#VALUE!,635
11,,,#VALUE!,#VALUE!,636
280. (RB87),,,#VALUE!,#VALUE!,637
"Cordarrelle Patterson, PIT",,,280,Cordarrelle Patterson,638
$0 ,,,#VALUE!,#VALUE!,639
9,,,#VALUE!,#VALUE!,640
41. (RB17),,,#VALUE!,#VALUE!,641
"De'Von Achane, MIA",,,41,De'Von Achane,642
$19 ,,,#VALUE!,#VALUE!,643
6,,,#VALUE!,#VALUE!,644
121. (RB42),,,#VALUE!,#VALUE!,645
"Ty Chandler, MIN",,,121,Ty Chandler,646
$1 ,,,#VALUE!,#VALUE!,647
6,,,#VALUE!,#VALUE!,648
201. (WR73),,,#VALUE!,#VALUE!,649
"Demarcus Robinson, LAR",,,201,Demarcus Robinson,650
$0 ,,,#VALUE!,#VALUE!,651
6,,,#VALUE!,#VALUE!,652
281. (RB88),,,#VALUE!,#VALUE!,653
"Dare Ogunbowale, HOU",,,281,Dare Ogunbowale,654
$0 ,,,#VALUE!,#VALUE!,655
14,,,#VALUE!,#VALUE!,656
42. (WR21),,,#VALUE!,#VALUE!,657
"Michael Pittman Jr., IND",,,42,Michael Pittman Jr.,658
$19 ,,,#VALUE!,#VALUE!,659
14,,,#VALUE!,#VALUE!,660
122. (RB43),,,#VALUE!,#VALUE!,661
"Tyler Allgeier, ATL",,,122,Tyler Allgeier,662
$1 ,,,#VALUE!,#VALUE!,663
12,,,#VALUE!,#VALUE!,664
202. (WR74),,,#VALUE!,#VALUE!,665
"Wan'Dale Robinson, NYG",,,202,Wan'Dale Robinson,666
$0 ,,,#VALUE!,#VALUE!,667
11,,,#VALUE!,#VALUE!,668
282. (RB89),,,#VALUE!,#VALUE!,669
"Julius Chestnut, TEN",,,282,Julius Chestnut,670
$0 ,,,#VALUE!,#VALUE!,671
5,,,#VALUE!,#VALUE!,672
43. (WR22),,,#VALUE!,#VALUE!,673
"Tee Higgins, CIN",,,43,Tee Higgins,674
$18 ,,,#VALUE!,#VALUE!,675
12,,,#VALUE!,#VALUE!,676
123. (RB44),,,#VALUE!,#VALUE!,677
"Zach Charbonnet, SEA",,,123,Zach Charbonnet,678
$1 ,,,#VALUE!,#VALUE!,679
10,,,#VALUE!,#VALUE!,680
203. (WR75),,,#VALUE!,#VALUE!,681
"DJ Chark Jr., LAC",,,203,DJ Chark Jr.,682
$0 ,,,#VALUE!,#VALUE!,683
5,,,#VALUE!,#VALUE!,684
283. (RB90),,,#VALUE!,#VALUE!,685
"Will Shipley, PHI",,,283,Will Shipley,686
$0 ,,,#VALUE!,#VALUE!,687
5,,,#VALUE!,#VALUE!,688
44. (WR23),,,#VALUE!,#VALUE!,689
"Cooper Kupp, LAR",,,44,Cooper Kupp,690
$17 ,,,#VALUE!,#VALUE!,691
6,,,#VALUE!,#VALUE!,692
124. (RB45),,,#VALUE!,#VALUE!,693
"Trey Benson, ARI",,,124,Trey Benson,694
$1 ,,,#VALUE!,#VALUE!,695
11,,,#VALUE!,#VALUE!,696
204. (WR76),,,#VALUE!,#VALUE!,697
"Tyler Boyd, TEN",,,204,Tyler Boyd,698
$0 ,,,#VALUE!,#VALUE!,699
5,,,#VALUE!,#VALUE!,700
284. (WR102),,,#VALUE!,#VALUE!,701
"Calvin Austin III, PIT",,,284,Calvin Austin III,702
$0 ,,,#VALUE!,#VALUE!,703
9,,,#VALUE!,#VALUE!,704
45. (WR24),,,#VALUE!,#VALUE!,705
"DeVonta Smith, PHI",,,45,DeVonta Smith,706
$17 ,,,#VALUE!,#VALUE!,707
5,,,#VALUE!,#VALUE!,708
125. (WR52),,,#VALUE!,#VALUE!,709
"Darnell Mooney, ATL",,,125,Darnell Mooney,710
$1 ,,,#VALUE!,#VALUE!,711
12,,,#VALUE!,#VALUE!,712
205. (WR77),,,#VALUE!,#VALUE!,713
"Tre Tucker, LV",,,205,Tre Tucker,714
$0 ,,,#VALUE!,#VALUE!,715
10,,,#VALUE!,#VALUE!,716
285. (DST17),,,#VALUE!,#VALUE!,717
"Bills D/ST, BUF",,,285,Bills D/ST,718
$0 ,,,#VALUE!,#VALUE!,719
12,,,#VALUE!,#VALUE!,720
46. (WR25),,,#VALUE!,#VALUE!,721
"Jaylen Waddle, MIA",,,46,Jaylen Waddle,722
$15 ,,,#VALUE!,#VALUE!,723
6,,,#VALUE!,#VALUE!,724
126. (WR53),,,#VALUE!,#VALUE!,725
"Jerry Jeudy, CLE",,,126,Jerry Jeudy,726
$1 ,,,#VALUE!,#VALUE!,727
10,,,#VALUE!,#VALUE!,728
206. (TE22),,,#VALUE!,#VALUE!,729
"Tucker Kraft, GB",,,206,Tucker Kraft,730
$0 ,,,#VALUE!,#VALUE!,731
10,,,#VALUE!,#VALUE!,732
286. (DST18),,,#VALUE!,#VALUE!,733
"Texans D/ST, HOU",,,286,Texans D/ST,734
$0 ,,,#VALUE!,#VALUE!,735
14,,,#VALUE!,#VALUE!,736
47. (WR26),,,#VALUE!,#VALUE!,737
"Stefon Diggs, HOU",,,47,Stefon Diggs,738
$15 ,,,#VALUE!,#VALUE!,739
14,,,#VALUE!,#VALUE!,740
127. (WR54),,,#VALUE!,#VALUE!,741
"Gabe Davis, JAC",,,127,Gabe Davis,742
$1 ,,,#VALUE!,#VALUE!,743
12,,,#VALUE!,#VALUE!,744
207. (TE23),,,#VALUE!,#VALUE!,745
"Luke Musgrave, GB",,,207,Luke Musgrave,746
$0 ,,,#VALUE!,#VALUE!,747
10,,,#VALUE!,#VALUE!,748
287. (K17),,,#VALUE!,#VALUE!,749
"Jason Sanders, MIA",,,287,Jason Sanders,750
$0 ,,,#VALUE!,#VALUE!,751
6,,,#VALUE!,#VALUE!,752
48. (WR27),,,#VALUE!,#VALUE!,753
"George Pickens, PIT",,,48,George Pickens,754
$14 ,,,#VALUE!,#VALUE!,755
9,,,#VALUE!,#VALUE!,756
128. (WR55),,,#VALUE!,#VALUE!,757
"Adam Thielen, CAR",,,128,Adam Thielen,758
$1 ,,,#VALUE!,#VALUE!,759
11,,,#VALUE!,#VALUE!,760
208. (WR78),,,#VALUE!,#VALUE!,761
"Jalin Hyatt, NYG",,,208,Jalin Hyatt,762
$0 ,,,#VALUE!,#VALUE!,763
11,,,#VALUE!,#VALUE!,764
288. (K18),,,#VALUE!,#VALUE!,765
"Nick Folk, TEN",,,288,Nick Folk,766
$0 ,,,#VALUE!,#VALUE!,767
5,,,#VALUE!,#VALUE!,768
49. (QB3),,,#VALUE!,#VALUE!,769
"Lamar Jackson, BAL",,,49,Lamar Jackson,770
$13 ,,,#VALUE!,#VALUE!,771
14,,,#VALUE!,#VALUE!,772
129. (WR56),,,#VALUE!,#VALUE!,773
"Curtis Samuel, BUF",,,129,Curtis Samuel,774
$1 ,,,#VALUE!,#VALUE!,775
12,,,#VALUE!,#VALUE!,776
209. (WR79),,,#VALUE!,#VALUE!,777
"Jahan Dotson, WAS",,,209,Jahan Dotson,778
$0 ,,,#VALUE!,#VALUE!,779
14,,,#VALUE!,#VALUE!,780
289. (TE30),,,#VALUE!,#VALUE!,781
"Theo Johnson, NYG",,,289,Theo Johnson,782
$0 ,,,#VALUE!,#VALUE!,783
11,,,#VALUE!,#VALUE!,784
50. (QB4),,,#VALUE!,#VALUE!,785
"Patrick Mahomes II, KC",,,50,Patrick Mahomes II,786
$13 ,,,#VALUE!,#VALUE!,787
6,,,#VALUE!,#VALUE!,788
130. (WR57),,,#VALUE!,#VALUE!,789
"Jameson Williams, DET",,,130,Jameson Williams,790
$1 ,,,#VALUE!,#VALUE!,791
5,,,#VALUE!,#VALUE!,792
210. (WR80),,,#VALUE!,#VALUE!,793
"Rashod Bateman, BAL",,,210,Rashod Bateman,794
$0 ,,,#VALUE!,#VALUE!,795
14,,,#VALUE!,#VALUE!,796
290. (TE31),,,#VALUE!,#VALUE!,797
"Ben Sinnott, WAS",,,290,Ben Sinnott,798
$0 ,,,#VALUE!,#VALUE!,799
14,,,#VALUE!,#VALUE!,800
51. (TE3),,,#VALUE!,#VALUE!,801
"Mark Andrews, BAL",,,51,Mark Andrews,802
$12 ,,,#VALUE!,#VALUE!,803
14,,,#VALUE!,#VALUE!,804
131. (WR58),,,#VALUE!,#VALUE!,805
"Rashid Shaheed, NO",,,131,Rashid Shaheed,806
$1 ,,,#VALUE!,#VALUE!,807
12,,,#VALUE!,#VALUE!,808
211. (WR81),,,#VALUE!,#VALUE!,809
"Jalen Tolbert, DAL",,,211,Jalen Tolbert,810
$0 ,,,#VALUE!,#VALUE!,811
7,,,#VALUE!,#VALUE!,812
291. (TE32),,,#VALUE!,#VALUE!,813
"Gerald Everett, CHI",,,291,Gerald Everett,814
$0 ,,,#VALUE!,#VALUE!,815
7,,,#VALUE!,#VALUE!,816
52. (WR28),,,#VALUE!,#VALUE!,817
"Tank Dell, HOU",,,52,Tank Dell,818
$11 ,,,#VALUE!,#VALUE!,819
14,,,#VALUE!,#VALUE!,820
132. (QB16),,,#VALUE!,#VALUE!,821
"Caleb Williams, CHI",,,132,Caleb Williams,822
$1 ,,,#VALUE!,#VALUE!,823
7,,,#VALUE!,#VALUE!,824
212. (RB60),,,#VALUE!,#VALUE!,825
"Keaton Mitchell, BAL",,,212,Keaton Mitchell,826
$0 ,,,#VALUE!,#VALUE!,827
14,,,#VALUE!,#VALUE!,828
292. (TE33),,,#VALUE!,#VALUE!,829
"Colby Parkinson, LAR",,,292,Colby Parkinson,830
$0 ,,,#VALUE!,#VALUE!,831
6,,,#VALUE!,#VALUE!,832
53. (WR29),,,#VALUE!,#VALUE!,833
"Zay Flowers, BAL",,,53,Zay Flowers,834
$11 ,,,#VALUE!,#VALUE!,835
14,,,#VALUE!,#VALUE!,836
133. (QB17),,,#VALUE!,#VALUE!,837
"Deshaun Watson, CLE",,,133,Deshaun Watson,838
$1 ,,,#VALUE!,#VALUE!,839
10,,,#VALUE!,#VALUE!,840
213. (RB61),,,#VALUE!,#VALUE!,841
"Jamaal Williams, NO",,,213,Jamaal Williams,842
$0 ,,,#VALUE!,#VALUE!,843
12,,,#VALUE!,#VALUE!,844
293. (TE34),,,#VALUE!,#VALUE!,845
"Greg Dulcich, DEN",,,293,Greg Dulcich,846
$0 ,,,#VALUE!,#VALUE!,847
14,,,#VALUE!,#VALUE!,848
54. (WR30),,,#VALUE!,#VALUE!,849
"Diontae Johnson, CAR",,,54,Diontae Johnson,850
$10 ,,,#VALUE!,#VALUE!,851
11,,,#VALUE!,#VALUE!,852
134. (QB18),,,#VALUE!,#VALUE!,853
"Trevor Lawrence, JAC",,,134,Trevor Lawrence,854
$1 ,,,#VALUE!,#VALUE!,855
12,,,#VALUE!,#VALUE!,856
214. (RB62),,,#VALUE!,#VALUE!,857
"Tank Bigsby, JAC",,,214,Tank Bigsby,858
$0 ,,,#VALUE!,#VALUE!,859
12,,,#VALUE!,#VALUE!,860
294. (WR103),,,#VALUE!,#VALUE!,861
"KaVontae Turpin, DAL",,,294,KaVontae Turpin,862
$0 ,,,#VALUE!,#VALUE!,863
7,,,#VALUE!,#VALUE!,864
55. (WR31),,,#VALUE!,#VALUE!,865
"Amari Cooper, CLE",,,55,Amari Cooper,866
$10 ,,,#VALUE!,#VALUE!,867
10,,,#VALUE!,#VALUE!,868
135. (TE14),,,#VALUE!,#VALUE!,869
"Taysom Hill, NO",,,135,Taysom Hill,870
$1 ,,,#VALUE!,#VALUE!,871
12,,,#VALUE!,#VALUE!,872
215. (TE24),,,#VALUE!,#VALUE!,873
"Noah Fant, SEA",,,215,Noah Fant,874
$0 ,,,#VALUE!,#VALUE!,875
10,,,#VALUE!,#VALUE!,876
295. (WR104),,,#VALUE!,#VALUE!,877
"KhaDarel Hodge, ATL",,,295,KhaDarel Hodge,878
$0 ,,,#VALUE!,#VALUE!,879
12,,,#VALUE!,#VALUE!,880
56. (TE4),,,#VALUE!,#VALUE!,881
"George Kittle, SF",,,56,George Kittle,882
$10 ,,,#VALUE!,#VALUE!,883
9,,,#VALUE!,#VALUE!,884
136. (TE15),,,#VALUE!,#VALUE!,885
"T.J. Hockenson, MIN",,,136,T.J. Hockenson,886
$1 ,,,#VALUE!,#VALUE!,887
6,,,#VALUE!,#VALUE!,888
216. (TE25),,,#VALUE!,#VALUE!,889
"Cade Otton, TB",,,216,Cade Otton,890
$0 ,,,#VALUE!,#VALUE!,891
11,,,#VALUE!,#VALUE!,892
296. (QB32),,,#VALUE!,#VALUE!,893
"Gardner Minshew II, LV",,,296,Gardner Minshew II,894
$0 ,,,#VALUE!,#VALUE!,895
10,,,#VALUE!,#VALUE!,896
57. (TE5),,,#VALUE!,#VALUE!,897
"Trey McBride, ARI",,,57,Trey McBride,898
$10 ,,,#VALUE!,#VALUE!,899
11,,,#VALUE!,#VALUE!,900
137. (TE16),,,#VALUE!,#VALUE!,901
"Dalton Schultz, HOU",,,137,Dalton Schultz,902
$1 ,,,#VALUE!,#VALUE!,903
14,,,#VALUE!,#VALUE!,904
217. (TE26),,,#VALUE!,#VALUE!,905
"Hayden Hurst, LAC",,,217,Hayden Hurst,906
$0 ,,,#VALUE!,#VALUE!,907
5,,,#VALUE!,#VALUE!,908
297. (DST19),,,#VALUE!,#VALUE!,909
"Packers D/ST, GB",,,297,Packers D/ST,910
$0 ,,,#VALUE!,#VALUE!,911
10,,,#VALUE!,#VALUE!,912
58. (QB5),,,#VALUE!,#VALUE!,913
"Anthony Richardson, IND",,,58,Anthony Richardson,914
$9 ,,,#VALUE!,#VALUE!,915
14,,,#VALUE!,#VALUE!,916
138. (WR59),,,#VALUE!,#VALUE!,917
"DeMario Douglas, NE",,,138,DeMario Douglas,918
$1 ,,,#VALUE!,#VALUE!,919
14,,,#VALUE!,#VALUE!,920
218. (QB25),,,#VALUE!,#VALUE!,921
"Geno Smith, SEA",,,218,Geno Smith,922
$0 ,,,#VALUE!,#VALUE!,923
10,,,#VALUE!,#VALUE!,924
298. (DST20),,,#VALUE!,#VALUE!,925
"Vikings D/ST, MIN",,,298,Vikings D/ST,926
$0 ,,,#VALUE!,#VALUE!,927
6,,,#VALUE!,#VALUE!,928
59. (QB6),,,#VALUE!,#VALUE!,929
"C.J. Stroud, HOU",,,59,C.J. Stroud,930
$9 ,,,#VALUE!,#VALUE!,931
14,,,#VALUE!,#VALUE!,932
139. (WR60),,,#VALUE!,#VALUE!,933
"Khalil Shakir, BUF",,,139,Khalil Shakir,934
$1 ,,,#VALUE!,#VALUE!,935
12,,,#VALUE!,#VALUE!,936
219. (QB26),,,#VALUE!,#VALUE!,937
"Will Levis, TEN",,,219,Will Levis,938
$0 ,,,#VALUE!,#VALUE!,939
5,,,#VALUE!,#VALUE!,940
299. (DST21),,,#VALUE!,#VALUE!,941
"Eagles D/ST, PHI",,,299,Eagles D/ST,942
$0 ,,,#VALUE!,#VALUE!,943
5,,,#VALUE!,#VALUE!,944
60. (QB7),,,#VALUE!,#VALUE!,945
"Joe Burrow, CIN",,,60,Joe Burrow,946
$9 ,,,#VALUE!,#VALUE!,947
12,,,#VALUE!,#VALUE!,948
140. (WR61),,,#VALUE!,#VALUE!,949
"Ja'Lynn Polk, NE",,,140,Ja'Lynn Polk,950
$1 ,,,#VALUE!,#VALUE!,951
14,,,#VALUE!,#VALUE!,952
220. (QB27),,,#VALUE!,#VALUE!,953
"Russell Wilson, PIT",,,220,Russell Wilson,954
$0 ,,,#VALUE!,#VALUE!,955
9,,,#VALUE!,#VALUE!,956
300. (DST22),,,#VALUE!,#VALUE!,957
"Panthers D/ST, CAR",,,300,Panthers D/ST,958
$0 ,,,#VALUE!,#VALUE!,959
11,,,#VALUE!,#VALUE!,960
61. (QB8),,,#VALUE!,#VALUE!,961
"Dak Prescott, DAL",,,61,Dak Prescott,962
$8 ,,,#VALUE!,#VALUE!,963
7,,,#VALUE!,#VALUE!,964
141. (WR62),,,#VALUE!,#VALUE!,965
"Adonai Mitchell, IND",,,141,Adonai Mitchell,966
$1 ,,,#VALUE!,#VALUE!,967
$14 ,,,#VALUE!,#VALUE!,968
221. (RB63),,,#VALUE!,#VALUE!,969
"Kenneth Gainwell, PHI",,,221,Kenneth Gainwell,970
$0 ,,,#VALUE!,#VALUE!,971
$5 ,,,#VALUE!,#VALUE!,972
62. (RB18),,,#VALUE!,#VALUE!,973
"D'Andre Swift, CHI",,,62,D'Andre Swift,974
$8 ,,,#VALUE!,#VALUE!,975
$7 ,,,#VALUE!,#VALUE!,976
142. (RB46),,,#VALUE!,#VALUE!,977
"Blake Corum, LAR",,,142,Blake Corum,978
$1 ,,,#VALUE!,#VALUE!,979
$6 ,,,#VALUE!,#VALUE!,980
222. (RB64),,,#VALUE!,#VALUE!,981
"Tyrone Tracy Jr., NYG",,,222,Tyrone Tracy Jr.,982
$0 ,,,#VALUE!,#VALUE!,983
$11 ,,,#VALUE!,#VALUE!,984
63. (RB19),,,#VALUE!,#VALUE!,985
"Rhamondre Stevenson, NE",,,63,Rhamondre Stevenson,986
$8 ,,,#VALUE!,#VALUE!,987
$14 ,,,#VALUE!,#VALUE!,988
143. (RB47),,,#VALUE!,#VALUE!,989
"Kendre Miller, NO",,,143,Kendre Miller,990
$1 ,,,#VALUE!,#VALUE!,991
$12 ,,,#VALUE!,#VALUE!,992
223. (RB65),,,#VALUE!,#VALUE!,993
"Bucky Irving, TB",,,223,Bucky Irving,994
$0 ,,,#VALUE!,#VALUE!,995
$11 ,,,#VALUE!,#VALUE!,996
64. (RB20),,,#VALUE!,#VALUE!,997
"Najee Harris, PIT",,,64,Najee Harris,998
$7 ,,,#VALUE!,#VALUE!,999
$9 ,,,#VALUE!,#VALUE!,1000
144. (RB48),,,#VALUE!,#VALUE!,1001
"Antonio Gibson, NE",,,144,Antonio Gibson,1002
$1 ,,,#VALUE!,#VALUE!,1003
$14 ,,,#VALUE!,#VALUE!,1004
224. (WR82),,,#VALUE!,#VALUE!,1005
"Darius Slayton, NYG",,,224,Darius Slayton,1006
$0 ,,,#VALUE!,#VALUE!,1007
$11 ,,,#VALUE!,#VALUE!,1008
65. (RB21),,,#VALUE!,#VALUE!,1009
"James Conner, ARI",,,65,James Conner,1010
$7 ,,,#VALUE!,#VALUE!,1011
$11 ,,,#VALUE!,#VALUE!,1012
145. (RB49),,,#VALUE!,#VALUE!,1013
"MarShawn Lloyd, GB",,,145,MarShawn Lloyd,1014
$1 ,,,#VALUE!,#VALUE!,1015
$10 ,,,#VALUE!,#VALUE!,1016
225. (RB66),,,#VALUE!,#VALUE!,1017
"Justice Hill, BAL",,,225,Justice Hill,1018
$0 ,,,#VALUE!,#VALUE!,1019
$14 ,,,#VALUE!,#VALUE!,1020
"Lions, Chargers",,,#VALUE!,Lions,1021
66. (RB22),,,#VALUE!,#VALUE!,1022
"David Montgomery, DET",,,66,David Montgomery,1023
$7 ,,,#VALUE!,#VALUE!,1024
5,,,#VALUE!,#VALUE!,1025
146. (RB50),,,#VALUE!,#VALUE!,1026
"Jaleel McLaughlin, DEN",,,146,Jaleel McLaughlin,1027
$1 ,,,#VALUE!,#VALUE!,1028
14,,,#VALUE!,#VALUE!,1029
226. (RB67),,,#VALUE!,#VALUE!,1030
"D'Onta Foreman, CLE",,,226,D'Onta Foreman,1031
$0 ,,,#VALUE!,#VALUE!,1032
10,,,#VALUE!,#VALUE!,1033
"Eagles, Titans",,,#VALUE!,Eagles,1034
67. (WR32),,,#VALUE!,#VALUE!,1035
"Chris Godwin, TB",,,67,Chris Godwin,1036
$7 ,,,#VALUE!,#VALUE!,1037
11,,,#VALUE!,#VALUE!,1038
147. (WR63),,,#VALUE!,#VALUE!,1039
"Xavier Legette, CAR",,,147,Xavier Legette,1040
$1 ,,,#VALUE!,#VALUE!,1041
11,,,#VALUE!,#VALUE!,1042
227. (WR83),,,#VALUE!,#VALUE!,1043
"Tim Patrick, DEN",,,227,Tim Patrick,1044
$0 ,,,#VALUE!,#VALUE!,1045
14,,,#VALUE!,#VALUE!,1046
"Chiefs, Rams",,,#VALUE!,Chiefs,1047
68. (WR33),,,#VALUE!,#VALUE!,1048
"Rashee Rice, KC",,,68,Rashee Rice,1049
$6 ,,,#VALUE!,#VALUE!,1050
6,,,#VALUE!,#VALUE!,1051
148. (WR64),,,#VALUE!,#VALUE!,1052
"Joshua Palmer, LAC",,,148,Joshua Palmer,1053
$1 ,,,#VALUE!,#VALUE!,1054
5,,,#VALUE!,#VALUE!,1055
228. (WR84),,,#VALUE!,#VALUE!,1056
"Jalen McMillan, TB",,,228,Jalen McMillan,1057
$0 ,,,#VALUE!,#VALUE!,1058
11,,,#VALUE!,#VALUE!,1059
"Dolphins, Vikings",,,#VALUE!,Dolphins,1060
69. (WR34),,,#VALUE!,#VALUE!,1061
"Christian Kirk, JAC",,,69,Christian Kirk,1062
$6 ,,,#VALUE!,#VALUE!,1063
$12 ,,,#VALUE!,#VALUE!,1064
149. (WR65),,,#VALUE!,#VALUE!,1065
"Michael Wilson, ARI",,,149,Michael Wilson,1066
$1 ,,,#VALUE!,#VALUE!,1067
$11 ,,,#VALUE!,#VALUE!,1068
229. (WR85),,,#VALUE!,#VALUE!,1069
"Odell Beckham Jr., MIA",,,229,Odell Beckham Jr.,1070
$0 ,,,#VALUE!,#VALUE!,1071
$6 ,,,#VALUE!,#VALUE!,1072
7,,,#VALUE!,#VALUE!,1073
"Bears, Cowboys",,,#VALUE!,Bears,1074
70. (WR35),,,#VALUE!,#VALUE!,1075
"Keenan Allen, CHI",,,70,Keenan Allen,1076
$6 ,,,#VALUE!,#VALUE!,1077
7,,,#VALUE!,#VALUE!,1078
150. (WR66),,,#VALUE!,#VALUE!,1079
"Brandin Cooks, DAL",,,150,Brandin Cooks,1080
$1 ,,,#VALUE!,#VALUE!,1081
7,,,#VALUE!,#VALUE!,1082
230. (WR86),,,#VALUE!,#VALUE!,1083
"Zay Jones, ARI",,,230,Zay Jones,1084
$0 ,,,#VALUE!,#VALUE!,1085
11,,,#VALUE!,#VALUE!,1086
9,,,#VALUE!,#VALUE!,1087
"Steelers, 49ers",,,#VALUE!,Steelers,1088
71. (WR36),,,#VALUE!,#VALUE!,1089
"Christian Watson, GB",,,71,Christian Watson,1090
$6 ,,,#VALUE!,#VALUE!,1091
$10 ,,,#VALUE!,#VALUE!,1092
151. (WR67),,,#VALUE!,#VALUE!,1093
"Marvin Mims Jr., DEN",,,151,Marvin Mims Jr.,1094
$1 ,,,#VALUE!,#VALUE!,1095
$14 ,,,#VALUE!,#VALUE!,1096
231. (WR87),,,#VALUE!,#VALUE!,1097
"Jermaine Burton, CIN",,,231,Jermaine Burton,1098
$0 ,,,#VALUE!,#VALUE!,1099
$12 ,,,#VALUE!,#VALUE!,1100
"Browns, Packers",,,#VALUE!,Browns,1101
72. (WR37),,,#VALUE!,#VALUE!,1102
"Terry McLaurin, WAS",,,72,Terry McLaurin,1103
$6 ,,,#VALUE!,#VALUE!,1104
14,,,#VALUE!,#VALUE!,1105
152. (WR68),,,#VALUE!,#VALUE!,1106
"Romeo Doubs, GB",,,152,Romeo Doubs,1107
$1 ,,,#VALUE!,#VALUE!,1108
10,,,#VALUE!,#VALUE!,1109
232. (WR88),,,#VALUE!,#VALUE!,1110
"Quentin Johnston, LAC",,,232,Quentin Johnston,1111
$0 ,,,#VALUE!,#VALUE!,1112
5,,,#VALUE!,#VALUE!,1113
"Raiders, Seahawks",,,#VALUE!,Raiders,1114
73. (TE6),,,#VALUE!,#VALUE!,1115
"Kyle Pitts, ATL",,,73,Kyle Pitts,1116
$6 ,,,#VALUE!,#VALUE!,1117
12,,,#VALUE!,#VALUE!,1118
153. (RB51),,,#VALUE!,#VALUE!,1119
"Miles Sanders, CAR",,,153,Miles Sanders,1120
$1 ,,,#VALUE!,#VALUE!,1121
11,,,#VALUE!,#VALUE!,1122
233. (WR89),,,#VALUE!,#VALUE!,1123
"Luke McCaffrey, WAS",,,233,Luke McCaffrey,1124
$0 ,,,#VALUE!,#VALUE!,1125
14,,,#VALUE!,#VALUE!,1126
"Cardinals, Panthers",,,#VALUE!,Cardinals,1127
74. (TE7),,,#VALUE!,#VALUE!,1128
"David Njoku, CLE",,,74,David Njoku,1129
$5 ,,,#VALUE!,#VALUE!,1130
10,,,#VALUE!,#VALUE!,1131
154. (RB52),,,#VALUE!,#VALUE!,1132
"Khalil Herbert, CHI",,,154,Khalil Herbert,1133
$1 ,,,#VALUE!,#VALUE!,1134
7,,,#VALUE!,#VALUE!,1135
234. (WR90),,,#VALUE!,#VALUE!,1136
"Malachi Corley, NYJ",,,234,Malachi Corley,1137
$0 ,,,#VALUE!,#VALUE!,1138
12,,,#VALUE!,#VALUE!,1139
"Giants, Buccaneers",,,#VALUE!,Giants,1140
75. (TE8),,,#VALUE!,#VALUE!,1141
"Evan Engram, JAC",,,75,Evan Engram,1142
$5 ,,,#VALUE!,#VALUE!,1143
$12 ,,,#VALUE!,#VALUE!,1144
155. (RB53),,,#VALUE!,#VALUE!,1145
"Ray Davis, BUF",,,155,Ray Davis,1146
$1 ,,,#VALUE!,#VALUE!,1147
$12 ,,,#VALUE!,#VALUE!,1148
235. (DST13),,,#VALUE!,#VALUE!,1149
"Bears D/ST, CHI",,,235,Bears D/ST,1150
$0 ,,,#VALUE!,#VALUE!,1151
